19426,23716,16
19431,23717,16
19452,23715,16
19444,23717,16
19450,23693,16
19451,23696,16
19438,23698,16
19427,23695,16
19436,23714,16
19436,23701,16
19428,23715,16
19425,23694,16
19426,23709,16
19452,23700,16
19445,23699,16
19442,23708,16
19430,23709,16
19440,23700,16
19433,23707,16
19425,23700,16
19446,23708,16
19449,23700,16
19434,23708,16
19425,23713,16
19431,23707,16
19449,23713,16
19450,23711,16
19438,23708,16
19443,23700,16
19433,23714,16
19441,23716,16
19450,23714,16
19427,23718,16
19428,23697,16
19425,23704,16
19434,23717,16
19439,23704,16
19444,23696,16
19445,23717,16
19429,23696,16
19430,23695,16
19432,23704,16
19437,23712,16
19438,23696,16
19452,23692,16
19448,23703,16
19437,23701,16
19434,23694,16
19448,23714,16
19433,23715,16
19443,23714,16
19430,23712,16
19439,23700,16
19432,23713,16
19441,23702,16
19435,23705,16
19447,23706,16
19427,23700,16
19442,23697,16
19435,23698,16
19426,23717,16
19431,23716,16
19444,23718,16
19451,23699,16
19427,23694,16
19436,23715,16
19436,23702,16
19441,23706,16
19425,23693,16
19426,23706,16
19452,23701,16
19439,23701,16
19432,23712,16
19445,23698,16
19442,23709,16
19430,23698,16
19440,23701,16
19433,23706,16
19434,23702,16
19446,23709,16
19449,23707,16
19434,23709,16
19431,23706,16
